city,date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,Parti_matt
Bhopal,15-11-2022,5,947.95,0.02,20.05,23.6,6.85,52.38,64.63,21.28,117.01
Bhopal,16-11-2022,5,1241.68,0.13,26.05,15.02,7.45,66.86,79.12,26.09,145.98
Bhopal,17-11-2022,5,707.63,0,15.42,57.22,6.5,50.9,62.97,17.48,113.87
Bhopal,18-11-2022,4,460.62,0,9.85,61.51,5.66,29.03,41.06,15.07,70.09
Bhopal,19-11-2022,5,1134.87,0.2,28.79,12.87,7.75,66.78,88.32,26.6,155.1
Bhopal,20-11-2022,4,727.65,0,15.08,44.7,4.71,38.65,46.88,20.01,85.53
Bhopal,21-11-2022,5,694.27,0,9.08,91.55,7.75,110.46,117.11,14.57,227.57
Bhopal,22-11-2022,5,807.76,0,12.85,75.1,8.11,116.16,125.09,17.23,241.25
Bhopal,23-11-2022,5,1615.52,11.18,36.67,0.11,14.42,96.64,130.73,41.04,227.37
Bhopal,24-11-2022,5,881.2,0,21.25,38.27,5.42,76.55,92.75,20.27,169.3
Bhopal,25-11-2022,4,674.25,0,14.22,47.21,5.66,45.58,53.82,18.24,99.4
Bhopal,26-11-2022,4,580.79,0,13.19,47.21,4.83,36.72,43.53,19,80.25
Bhopal,27-11-2022,5,1482.01,12.63,31.87,0.08,11.92,88.61,106.61,40.53,195.22
Bhopal,28-11-2022,4,801.09,0,18.68,33.62,4.71,48.4,56.23,21.28,104.63
Bhopal,29-11-2022,5,627.52,0,12.34,40.41,6.08,66.79,74.29,19.25,141.08
Bhopal,30-11-2022,5,567.44,0,7.71,79.39,8.11,92.39,98.19,14.82,190.58
Bhopal,1/12/2022,5,580.79,0,10.71,59.37,5.36,79.51,86,15.96,165.51
Bhopal,2/12/2022,5,1548.77,0.07,36.67,17.34,8.23,148.58,163.23,23.81,311.81
Bhopal,3/12/2022,5,1321.79,0.02,25.02,23.96,7.45,145.56,158.87,21.53,304.43
Bhopal,4/12/2022,5,841.14,0.02,16.11,23.96,3.93,111.14,120.07,14.69,231.21
Bhopal,5/12/2022,5,894.55,0.03,18.34,22.35,4.29,113.69,122.38,20.27,236.07
Bhopal,6/12/2022,5,540.73,0,7.63,60.8,4.77,98.1,103.95,14.31,202.05
Bhopal,7/12/2022,5,507.35,0,11.48,45.42,4.83,52.76,58.36,17.48,111.12
Bhopal,8/12/2022,5,974.66,0.07,21.76,18.24,7.75,64.27,75.08,21.79,139.35
Bhopal,9/12/2022,4,417.23,0,8.4,72.96,6.79,38.01,46.24,13.43,84.25
Bhopal,11/12/2022,5,807.76,0,6,72.96,4.17,168.43,176.22,4.94,344.65
Bhopal,12/12/2022,5,634.19,0,6.51,67.95,6.85,128.51,134.19,15.71,262.7
Bhopal,13-12-2022,5,787.73,0.05,15.59,19.31,5.54,93.65,103.12,14.69,196.77
Bhopal,14-12-2022,5,494,0,8.65,55.79,7.21,54.18,60.64,15.07,114.82
Bhopal,15-12-2022,4,427.25,0,7.03,76.53,8.58,39.87,46.02,13.3,85.89
Bhopal,16-12-2022,5,600.81,0,12.51,41.84,5.42,50.19,57.17,16.21,107.36
Bhopal,17-12-2022,5,881.2,0.1,20.22,15.91,5.19,68.47,79.1,17.23,147.57
Bhopal,18-12-2022,4,487.33,0,9.34,45.78,3.93,46.14,51.99,16.47,98.13
Bhopal,19-12-2022,4,567.44,0.01,13.54,31.83,4.05,28.86,34.36,19.25,63.22
Bhopal,20-12-2022,4,614.17,0,13.19,40.77,5.42,38.45,44.94,18.49,83.39
Bhopal,21-12-2022,4,594.14,0.01,13.54,30.76,4.71,38.18,44.81,18.75,82.99
Bhopal,22-12-2022,4,417.23,0,6.85,39.7,3.46,35.67,40.83,14.57,76.5
Bhopal,23-12-2022,5,907.9,0.79,21.42,11.09,5.6,67.77,78.09,15.33,145.86
Bhopal,24-12-2022,5,567.44,0,7.8,79.39,8.11,113.02,122.57,14.57,235.59
Bhopal,25-12-2022,5,580.79,0,8.4,66.52,7.03,119.25,126.03,12.16,245.28
Bhopal,26-12-2022,5,647.54,0,7.03,59.37,6.62,143.47,150.16,9.88,293.63
Bhopal,27-12-2022,5,587.46,0,7.8,77.25,6.38,108.36,115.31,13.93,223.67
Bhopal,28-12-2022,5,961.3,0,19.36,42.2,6.68,130.89,142.44,8.61,273.33
Bhopal,29-12-2022,4,1081.47,0.01,24.68,27.89,7.21,69.72,79.77,22.29,149.49
Bhopal,30-12-2022,3,767.71,0.08,18.16,18.06,5.19,46.78,57.42,22.8,104.2
Bhopal,31-12-2022,5,2216.34,16.09,42.84,0.05,12.64,181.21,214.68,29.89,395.89
Bhopal,1/1/2023,4,587.46,0,11.82,39.34,4.17,69.89,82.44,19,152.33
Bhopal,2/1/2023,5,614.17,0,10.2,60.8,3.55,87.18,93.89,8.11,181.07
Bhopal,3/1/2023,5,600.81,0,9.25,60.08,4.23,92.69,98.97,8.11,191.66
Bhopal,4/1/2023,5,520.71,0,6.34,85.12,4.59,98.22,103.98,6.21,202.2
Bhopal,5/1/2023,5,567.44,0,6.25,83.68,7.39,131.21,137.16,4.31,268.37
Bhopal,6/1/2023,5,634.19,0,6.25,82.97,4.95,118.11,123.06,6.02,241.17
Bhopal,7/1/2023,4,614.17,0,10.88,44.35,3.7,67.23,72.1,12.41,139.33
Bhopal,8/1/2023,5,961.3,0.02,20.91,25.75,3.93,88.74,96.76,11.02,185.5
Bhopal,9/1/2023,4,674.25,0,14.57,38.27,3.87,51.3,57.15,19.76,108.45
Bhopal,10/1/2023,4,1081.47,0.07,27.08,19.49,6.44,72.08,82.87,20.01,154.95
Bhopal,11/1/2023,5,1241.68,0.03,28.45,22.17,9.42,76.88,85.29,19,162.17
Bhopal,12/1/2023,4,741,0.31,19.54,11.62,4.77,54.21,70.13,25.59,124.34
Bhopal,13-01-2023,4,467.3,0,5.23,85.12,7.09,74.07,84.3,14.06,158.37
Bhopal,14-01-2023,3,600.81,0,13.19,41.13,4.41,44.99,75.44,14.69,120.43
Bhopal,15-01-2023,5,634.19,0,9.6,51.5,3.4,82.49,99.22,16.47,181.71
Bhopal,16-01-2023,5,747.68,0,13.71,56.51,5.42,99.47,111.47,17.99,210.94
Bhopal,17-01-2023,4,560.76,0,7.88,72.24,5.19,64.79,71.15,14.44,135.94
Bhopal,18-01-2023,4,460.62,0,7.97,90.84,9.66,53.75,58.87,12.79,112.62
Bhopal,19-01-2023,3,507.35,0,8.83,67.95,5.36,43.81,48.74,16.47,92.55
Bhopal,20-01-2023,4,527.38,0,9.51,52.21,4.41,53.32,58.92,14.19,112.24
Bhopal,21-01-2023,5,801.09,0,15.25,33.62,5.42,102.43,114.11,8.36,216.54
Bhopal,22-01-2023,5,1415.25,1.19,29.47,3.84,8.46,167.65,183.5,19,351.15
Bhopal,23-01-2023,5,854.49,0.01,17.14,26.11,6.2,99.49,113.07,21.79,212.56
Bhopal,24-01-2023,5,1201.63,1.76,26.39,2.73,6.79,101.43,123.68,27.36,225.11
Bhopal,25-01-2023,5,1842.5,3.24,39.07,2.03,9.89,155.63,179.88,19,335.51
Bhopal,26-01-2023,5,2964.02,25.7,67.17,0,31.95,180.08,192.71,58.26,372.79
Bhopal,27-01-2023,3,647.54,0,7.03,56.51,6.56,37.24,39.19,2.56,76.43
Bhopal,28-01-2023,5,594.14,0,7.45,52.93,3.99,78.3,83.8,3.99,162.1
Bhopal,29-01-2023,3,473.98,0,8.31,35.41,3.4,41.98,46.45,8.49,88.43
Bhopal,30-01-2023,4,480.65,0,5.83,60.8,7.33,68.8,73.7,12.29,142.5
Bhopal,31-01-2023,5,600.81,0,5.48,81.54,9.66,125.16,130.45,3.83,255.61
Bhopal,1/2/2023,3,494,0,8.74,46.49,3.76,36.5,41,5.89,77.5
Bhopal,2/2/2023,5,1495.36,11.18,28.45,0.23,6.91,108.81,132.1,13.68,240.91
Bhopal,3/2/2023,4,1041.41,0.04,22.28,22.89,5.48,64.29,80.25,13.81,144.54
Bhopal,4/2/2023,4,1134.87,0.13,26.73,16.81,6.26,66.67,82.99,19.25,149.66
Bhopal,5/2/2023,5,1602.17,0.18,35.99,13.77,10.73,77.03,88.89,18.75,165.92
Bhopal,6/2/2023,4,821.11,0,18.34,38.27,5.9,58.34,73.9,30.65,132.24
Bhopal,7/2/2023,3,567.44,0.01,12.68,28.25,4.59,40.37,53.66,21.28,94.03
Bhopal,8/2/2023,5,674.25,0,12.85,68.66,8.94,77.41,107.15,16.47,184.56
Bhopal,9/2/2023,5,2189.64,0.13,54.15,14.66,24.56,126.56,149,38.5,275.56
Bhopal,10/2/2023,4,821.11,0.07,20.22,18.06,4.71,70.5,89.64,24.32,160.14
Bhopal,11/2/2023,4,487.33,0,9.08,70.81,10.49,50.3,62.6,18.49,112.9
Bhopal,12/2/2023,3,620.84,0.01,14.91,27.54,5.01,47.94,85.99,19.51,133.93
Bhopal,13-02-2023,4,447.27,0,9,89.41,15.97,54.66,82.96,13.43,137.62
Bhopal,14-02-2023,4,787.73,0,16.62,55.79,9.89,55.96,69.15,20.27,125.11
Bhopal,15-02-2023,5,1094.82,0,24.33,57.94,19.79,84.92,107.47,34.45,192.39
Bhopal,16-02-2023,5,1054.76,0,21.76,32.9,9.89,86.38,122.33,25.59,208.71
Bhopal,17-02-2023,5,707.63,0,13.54,69.38,17.17,97.68,143.09,18.49,240.77
Bhopal,18-02-2023,5,1375.2,1.63,34.27,7.87,7.09,153.81,183.27,21.28,337.08
Bhopal,19-02-2023,5,1428.6,0.18,29.13,11.98,7.57,141.62,159.1,24.57,300.72
Bhopal,20-02-2023,5,1375.2,0,25.7,41.84,12.4,122.95,144.39,25.33,267.34
Bhopal,21-02-2023,5,594.14,0,7.88,59.37,4.77,90.3,102.35,18.49,192.65
Bhopal,22-02-2023,5,554.08,0,8.74,94.41,12.28,83.64,94.55,18.49,178.19
Bhopal,23-02-2023,3,520.71,0,9.85,46.49,4.35,48.89,71.1,21.28,119.99
Bhopal,25-02-2023,5,1668.93,0.4,31.87,11.62,8.34,157.13,187.03,23.81,344.16
